代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,Market Cap,市盈率,PB,5日的区间涨跌幅,PEG
sh600486,扬农化工,51.7,3.65,7.596,51.69,51.7,48.05,48.41,51.85,47.3,3312873.0,166319366.0,21009362553.300003,12.87,2.21,0.0518819938962361,27.475046020573902
sh600487,亨通光电,11.19,0.55,5.169,11.19,11.2,10.64,10.48,11.3,10.33,37671732.0,412477778.0,27602760811.829998,13.34,1.11,0.01819836214740667,135.6233333333332
sh600488,津药药业,3.37,0.05,1.506,3.36,3.37,3.32,3.26,3.49,3.1,20763443.0,68067257.0,3686553131.6,26.78,1.18,-0.14467005076142128,-92.70000000000002
sh600489,中金黄金,9.58,0.19,2.023,9.58,9.59,9.39,9.3,9.71,9.21,54215730.0,512865894.0,46437254363.12,18.41,1.86,0.016985138004246298,71.59444444444442
sh600490,鹏欣资源,2.14,0.07,3.382,2.13,2.14,2.07,2.0,2.19,1.94,41026134.0,84303635.0,4735578349.06,-13.2,0.77,-0.12653061224489798,1.4075531577277052
sh600491,龙元建设,2.51,-0.03,-1.181,2.5,2.51,2.54,2.41,2.58,2.29,46627123.0,112213580.0,3839692467.0499997,-3.33,0.33,-0.2393939393939394,7.711578947368421
sh600493,凤竹纺织,4.6,-0.4,-8.0,4.6,4.61,5.0,4.56,4.83,4.5,25070171.0,114575242.0,1251200000.0,20.6,1.39,-0.2294807370184255,-32.00612009237875
sh600495,晋西车轴,3.25,0.13,4.167,3.25,3.26,3.12,3.08,3.34,3.01,24655389.0,77962641.0,3926620379.5,332.85,1.21,-0.12398921832884097,inf
sh600496,精工钢构,2.74,0.14,5.385,2.74,2.75,2.6,2.6,2.77,2.53,25672775.0,68436333.0,5515303305.320001,8.9,0.66,-0.048611111111111,345.07727272727374
sh600497,驰宏锌锗,4.71,0.27,6.081,4.7,4.71,4.44,4.37,4.74,4.37,76972123.0,353213781.0,23979983285.28,25.65,1.51,0.010729613733905541,176.3245508982035
sh600498,烽火通信,13.28,0.87,7.01,13.27,13.28,12.41,12.32,13.36,12.17,19919160.0,255184132.0,15743324238.24,34.06,1.35,-0.004497751124437818,94.61111111111109
sh600499,科达制造,10.89,0.92,9.228,10.88,10.89,9.97,9.96,10.94,9.87,27802474.0,292321058.0,21218293026.81,7.28,1.84,0.005540166204986196,2.2935221238938053
sh600500,中化国际,3.76,0.29,8.357,3.75,3.76,3.47,3.43,3.77,3.36,33650109.0,120036210.0,13495963192.88,-24.0,0.81,-0.04810126582278491,59.612903225806456
sh600501,航天晨光,9.69,0.27,2.866,9.69,9.7,9.42,8.99,9.95,8.76,8800959.0,81716339.0,4182384234.0,80.66,1.85,-0.12702702702702703,645.2800000000003
sh600502,安徽建工,4.37,0.18,4.296,4.36,4.37,4.19,4.14,4.44,4.06,41852270.0,177100531.0,7501253309.06,4.75,0.8,-0.06623931623931616,18.999999999999996
sh600503,华丽家族,1.95,0.03,1.563,1.94,1.95,1.92,1.89,2.02,1.74,40426500.0,75211823.0,3124465500.0,146.69,0.84,-0.1447368421052631,-710.9733064516129
sh600505,西昌电力,5.76,-0.22,-3.679,5.76,5.77,5.98,5.72,6.01,5.38,12563098.0,70818921.0,2099908800.0,-87.2,1.71,-0.20551724137931038,-1413.366666666667
sh600506,统一股份,8.17,-0.9,-9.923,8.17,8.18,9.07,8.93,8.93,8.16,16237200.0,134460779.0,1568794690.78,-75.3,3.72,-0.26396396396396393,-57.43100313479622
sh600507,方大特钢,4.25,0.21,5.198,4.25,4.26,4.04,4.01,4.28,3.98,26185143.0,109180481.0,9907005947.75,22.06,1.1,0.0023584905660376855,-33.352619047619044
sh600508,上海能源,14.65,0.3,2.091,14.65,14.66,14.35,14.2,14.99,14.06,18855200.0,273321133.0,10587818700.0,10.96,0.81,-0.03554970375246867,3.0154497354497356
sh600509,天富能源,4.76,0.25,5.543,4.75,4.76,4.51,4.32,4.85,4.26,32277688.0,147207059.0,6564195209.32,7.3,0.89,-0.08285163776493268,2.1255239520958082
sh600510,黑牡丹,4.41,-0.01,-0.226,4.4,4.41,4.42,4.26,4.56,3.99,22063489.0,93439728.0,4588868722.41,5.99,0.45,-0.15999999999999998,-63.89333333333328
sh600511,国药股份,30.49,1.58,5.465,30.49,30.5,28.91,28.72,30.62,28.44,8427064.0,251803530.0,23004796409.02,10.94,1.52,0.020073603211776442,91.3881135465326
sh600512,腾达建设,1.98,0.05,2.591,1.97,1.98,1.93,1.92,2.03,1.83,33949700.0,64937776.0,3165827607.36,9.11,0.51,-0.14285714285714288,-9.2922
sh600513,联环药业,7.82,0.56,7.713,7.81,7.82,7.26,7.03,7.86,6.71,16950120.0,123138788.0,2232268031.4,15.83,1.71,-0.11035267349260511,81.12874999999997
sh600515,海南机场,3.64,0.08,2.247,3.63,3.64,3.56,3.53,3.7,3.48,52067299.0,187496620.0,41588126951.28,43.16,1.8,0.04297994269340971,14.327704918032785
sh600516,方大炭素,4.43,0.35,8.578,4.42,4.43,4.08,4.0,4.44,3.99,38985013.0,165774491.0,17835048730.239998,21.68,1.03,0.0022624434389139788,-89.81714285714287
sh600517,国网英大,4.36,0.38,9.548,4.35,4.36,3.98,3.87,4.38,3.87,28249036.0,117941285.0,24932379843.84,16.3,1.26,-0.018018018018018032,-129.1925925925926
sh600519,贵州茅台,1676.0,45.99,2.821,1676.0,1676.02,1630.01,1630.01,1685.48,1626.1,5247204.0,8740646588.0,2105387512800.0,28.76,9.67,0.04429531874061469,147.00337821297427
sh600520,文一科技,14.36,-1.43,-9.056,14.36,14.37,15.79,14.5,15.29,14.21,27640315.0,399108694.0,2275054800.0,-26.7,6.6,-0.2096862960924602,-14.56363636363636
sh600521,华海药业,12.43,1.05,9.227,12.42,12.43,11.38,11.3,12.45,11.07,20462121.0,244673890.0,18427563451.88,15.41,2.35,0.07433016421780461,11.147659574468085
sh600522,中天科技,11.53,0.84,7.858,11.52,11.53,10.69,10.66,11.59,10.42,59163490.0,659938519.0,39351309487.56,10.72,1.2,-0.002595155709342659,0.7292517006802722
sh600523,贵航股份,8.69,-0.05,-0.572,8.69,8.7,8.74,8.45,8.99,7.89,18746447.0,157325663.0,3513465370.7999997,24.82,1.22,-0.18018867924528303,-117.89499999999998
sh600525,长园集团,3.82,0.16,4.372,3.82,3.83,3.66,3.56,3.92,3.51,16609467.0,61381639.0,5022593880.639999,11.26,0.97,-0.11368909512761016,-7.123276184987755
sh600526,菲达环保,3.82,0.08,2.139,3.82,3.83,3.74,3.45,3.93,3.45,17383305.0,63599433.0,3388924994.7999997,17.89,0.85,-0.14349775784753366,-107.34000000000005
sh600527,江南高纤,1.57,0.04,2.614,1.56,1.57,1.53,1.51,1.62,1.45,19218449.0,29291229.0,2718864616.1400003,43.96,1.23,-0.11299435028248585,-235.78545454545463
sh600528,中铁工业,7.21,0.48,7.132,7.2,7.21,6.73,6.63,7.25,6.56,26377458.0,182471352.0,16017386949.48,7.97,0.71,-0.03221476510067117,621.6599999999994
sh600529,山东药玻,25.35,2.3,9.978,25.35,25.36,23.05,23.18,25.36,22.68,13394482.0,326438869.0,16822617764.550001,20.73,2.28,0.07551972846839207,513.0674999999995
sh600531,豫光金铅,4.91,0.31,6.739,4.91,4.92,4.6,4.5,4.99,4.37,33294903.0,156365639.0,5353091332.940001,7.82,1.13,-0.08052434456928834,144.66999999999987
sh600533,栖霞建设,2.14,-0.11,-4.889,2.13,2.14,2.25,2.1,2.23,2.03,31148852.0,64673471.0,2247000000.0,-62.24,0.52,-0.21323529411764708,128.14117647058825
sh600535,天士力,14.92,1.28,9.384,14.9,14.92,13.64,13.63,15.0,13.37,24180584.0,348789249.0,22375525939.6,18.42,1.8,0.04044630404463041,-16.62034482758621
sh600536,中国软件,25.57,1.5,6.232,25.56,25.57,24.07,24.0,25.99,23.56,22214384.0,552216555.0,21983819671.32,1416.69,10.45,-0.038721804511278234,-3035.764285714286
sh600537,亿晶光电,3.83,0.27,7.584,3.83,3.84,3.56,3.52,3.89,3.42,36316784.0,132976616.0,4581024768.940001,11.18,1.64,-0.06812652068126526,-9.196451612903227
sh600538,国发股份,3.72,-0.07,-1.847,3.72,3.73,3.79,3.81,3.81,3.41,11227760.0,39831432.0,1950017854.5600002,-144.84,2.08,-0.10576923076923075,-57.936
sh600539,狮头股份,4.15,-0.46,-9.978,0.0,4.15,4.61,4.19,4.3,4.15,10279900.0,42862852.0,954500000.0000001,-552.97,2.31,-0.2641843971631205,-1658.9099999999996
sh600540,新赛股份,3.39,-0.21,-5.833,3.39,3.4,3.6,3.26,3.6,3.24,22772550.0,75537620.0,1970867894.4,-14.08,2.46,-0.1889952153110047,-39.9046153846154
sh600545,卓郎智能,1.72,-0.11,-6.011,1.71,1.72,1.83,1.68,1.84,1.65,42246925.0,71851218.0,3075209021.84,-5.69,0.94,-0.22869955156950672,18.476516853932587
sh600546,山煤国际,17.06,0.27,1.608,17.06,17.07,16.79,16.69,17.19,16.55,23314789.0,393056801.0,33820701748.399998,5.98,2.17,0.010663507109004723,14.456504854368937
sh600547,山东黄金,21.27,0.33,1.576,21.27,21.28,20.94,20.9,21.28,20.6,23902885.0,503456535.0,95149845996.75,49.35,4.0,0.034030140982012604,-15.315517241379307
sh600548,深高速,8.78,0.07,0.804,8.78,8.79,8.71,8.66,8.86,8.6,8218851.0,71719906.0,19147163462.28,12.33,1.1,-0.039387308533916976,-49.90287272727272
sh600549,厦门钨业,15.37,1.31,9.317,15.37,15.38,14.06,14.04,15.45,13.81,19529806.0,288910207.0,21799043524.0,12.47,2.03,0.007868852459016341,54.996570226196766
sh600550,保变电气,3.56,0.21,6.269,3.55,3.56,3.35,3.24,3.63,3.2,21327752.0,72841103.0,6555841388.8,-141.46,9.94,-0.10552763819095476,424.38000000000005
sh600551,时代出版,10.2,-0.2,-1.923,10.19,10.2,10.4,10.0,10.9,9.36,29971973.0,293752882.0,4940116744.2,13.33,0.92,-0.035004730368968874,-320.0062783171517
sh600552,凯盛科技,9.39,0.81,9.441,9.38,9.39,8.58,8.57,9.44,8.28,23040880.0,205857393.0,8869858734.66,61.34,2.18,-0.03593429158110879,-170.07360236220472
sh600556,天下秀,4.1,0.21,5.398,4.09,4.1,3.89,3.81,4.2,3.63,37790216.0,147098272.0,7411765332.2,79.42,1.92,-0.10284463894967191,-158.84
sh600557,康缘药业,15.32,1.39,9.978,15.32,0.0,13.93,13.88,15.32,13.5,15574980.0,229480645.0,8958346284.64,16.2,1.79,-0.018577834721332426,47.74736842105265
sh600558,大西洋,3.18,0.04,1.274,3.17,3.18,3.14,3.11,3.29,2.9,26854071.0,81643525.0,2854383362.58,30.92,1.28,-0.0991501416430594,-266.53040000000016
sh600559,老白干酒,16.88,1.02,6.431,16.87,16.88,15.86,15.62,16.99,15.45,26461488.0,432339945.0,15440936854.72,24.49,3.4,-0.03542857142857148,30.08771428571428
sh600560,金自天正,13.93,0.21,1.531,13.93,13.95,13.72,14.79,14.79,12.35,38866098.0,519939994.0,3115381815.0,70.34,3.49,0.1579384871155445,-1470.0349494949508
sh600561,江西长运,3.86,-0.43,-10.023,3.86,3.87,4.29,3.89,3.99,3.86,12946450.0,50226435.0,1098080448.0,-40.24,1.2,-0.27306967984934083,2.874285714285714
sh600562,国睿科技,10.81,0.96,9.746,10.81,10.82,9.85,9.83,10.84,9.79,14180768.0,148175549.0,13424483250.400002,21.07,2.52,-0.03739982190560997,442.4699999999996
sh600563,法拉电子,99.35,3.42,3.565,99.34,99.35,95.93,99.51,100.59,93.96,4487475.0,441443416.0,22353750000.0,20.96,5.09,0.1549639618693327,99.1569230769231
sh600565,迪马股份,1.05,-0.04,-3.67,1.04,1.05,1.09,1.05,1.09,0.98,77920616.0,79088379.0,2616081598.2000003,-0.67,0.56,-0.1923076923076923,-1.0050000000000001
sh600566,济川药业,33.4,2.17,6.948,33.39,33.4,31.23,31.08,33.49,30.88,9941780.0,324075155.0,30788342444.0,11.41,2.47,0.10779436152570482,44.270799999999994
sh600567,山鹰国际,1.63,0.07,4.487,1.62,1.63,1.56,1.53,1.65,1.51,51955718.0,82024917.0,7287031522.179999,-2.87,0.56,-0.0467836257309942,1.1346511627906977
sh600569,安阳钢铁,1.67,0.03,1.829,1.66,1.67,1.64,1.62,1.71,1.54,43313416.0,69571450.0,4796943714.62,-2.31,0.73,-0.13917525773195877,0.5620275162925417
sh600570,恒生电子,20.64,1.34,6.943,20.64,20.65,19.3,19.2,20.76,19.03,48339811.0,968268654.0,39216132962.880005,21.75,5.43,-0.019011406844106397,-83.73749999999997
sh600571,信雅达,8.48,-0.57,-6.298,8.48,8.49,9.05,8.35,8.96,8.15,52972909.0,442448167.0,3958428460.32,-355.88,3.52,-0.20375586854460093,237.25333333333333
sh600572,康恩贝,4.58,0.23,5.287,4.57,4.58,4.35,4.29,4.63,4.2,62189171.0,278194686.0,11770770921.02,14.87,1.65,0.024608501118568306,-18.1228125
sh600573,惠泉啤酒,8.13,0.24,3.042,8.12,8.13,7.89,7.83,8.28,7.49,13369410.0,104844981.0,2032500000.0000002,35.98,1.61,-0.06872852233676971,127.47199999999998
sh600575,淮河能源,2.3,0.09,4.072,2.3,2.31,2.21,2.19,2.34,2.15,37202381.0,83227654.0,8938400449.5,30.81,0.82,-0.025423728813559344,-169.45499999999996
sh600576,祥源文旅,5.46,0.05,0.924,5.45,5.46,5.41,5.37,5.66,4.88,18660240.0,97060036.0,5827590164.76,39.85,2.16,-0.11793214862681752,-119.55000000000001
sh600577,精达股份,3.34,0.23,7.395,3.34,3.35,3.11,3.09,3.39,3.03,31134201.0,100086719.0,6944454359.679999,15.24,1.35,-0.042979942693409844,-47.41333333333332
sh600578,京能电力,2.8,0.1,3.704,2.8,2.81,2.7,2.67,2.84,2.62,39604312.0,107835118.0,18744938842.0,21.15,0.89,-0.054054054054054106,-16.848305084745764
sh600579,克劳斯,5.89,0.0,0.0,5.88,5.89,5.89,6.0,6.37,5.3,37696752.0,207529694.0,2924332926.5099998,-1.2,1.26,-0.013400335008375222,-0.1406896551724138
sh600580,卧龙电驱,9.54,0.85,9.781,9.54,9.55,8.69,8.68,9.56,8.52,23039460.0,211642626.0,12509230802.039999,12.12,1.27,0.002100840336134409,-63.86340041637751
sh600581,八一钢铁,2.88,0.1,3.597,2.88,2.89,2.78,2.76,2.92,2.67,28170143.0,78213346.0,4450240857.599999,-2.88,2.0,-0.08860759493670893,1.3408695652173912
sh600582,天地科技,5.71,0.27,4.963,5.71,5.72,5.44,5.4,5.79,5.4,58682158.0,328695274.0,23631342573.32,9.69,1.05,-0.0034904013961606388,47.959367088607614
sh600583,海油工程,5.48,0.34,6.615,5.47,5.48,5.14,5.13,5.55,5.06,36179924.0,191522741.0,24229024304.0,11.39,0.99,-0.02142857142857129,3.6448
sh600584,长电科技,22.68,1.72,8.206,22.68,22.69,20.96,20.8,22.75,20.63,30017778.0,660513206.0,40570618495.68,21.4,1.57,0.008896797153024879,368.07999999999964
sh600585,海螺水泥,23.74,0.47,2.02,23.74,23.75,23.27,23.15,23.89,23.07,25803376.0,607143636.0,125805443225.45999,10.35,0.68,0.02726092600605794,-19.577710843373495
sh600586,金晶科技,5.43,0.45,9.036,5.43,5.44,4.98,4.86,5.48,4.83,26597717.0,139332348.0,7758221100.0,19.58,1.35,-0.030357142857142846,-26.939795519470753
sh600587,新华医疗,19.09,1.36,7.671,19.08,19.09,17.73,17.48,19.48,17.12,13602121.0,251123344.0,8908959170.01,12.51,1.23,-0.044544544544544575,-122.4192857142856
sh600588,用友网络,10.64,0.72,7.258,10.63,10.64,9.92,10.03,10.76,9.83,48850912.0,504637080.0,36373067259.76,-124.81,3.6,-0.049151027703306434,171.61375
sh600590,泰豪科技,4.34,0.1,2.358,4.33,4.34,4.24,4.2,4.49,3.84,16178761.0,66700732.0,3701454715.0,-97.1,1.02,-0.14566929133858272,534.0499999999998
sh600592,龙溪股份,7.5,0.13,1.764,7.5,7.51,7.37,7.06,7.79,6.66,21767520.0,156635053.0,2996651782.5,15.19,1.25,-0.13494809688581313,-14.795454545454545
sh600593,大连圣亚,16.16,-1.26,-7.233,16.16,16.17,17.42,16.57,17.06,15.68,9582600.0,153586074.0,2081408000.0,27.46,7.01,-0.19721808246398406,-45.560929327858226
sh600594,益佰制药,4.15,0.16,4.01,4.14,4.15,3.99,3.95,4.25,3.8,22508015.0,90413845.0,3286498710.0000005,-6.98,1.02,-0.10944206008583686,2.5381818181818185
sh600595,中孚实业,2.82,0.2,7.634,2.81,2.82,2.62,2.58,2.86,2.54,49317554.0,134072550.0,11307876021.48,15.23,0.85,-0.0440677966101696,inf
sh600596,新安股份,7.36,0.62,9.199,7.36,7.37,6.74,6.7,7.41,6.64,19154149.0,136772992.0,9933034280.640001,34.53,0.91,-0.03790849673202615,316.06976387249085
sh600597,光明乳业,8.97,0.57,6.786,8.96,8.97,8.4,8.32,8.98,8.21,18139094.0,157895799.0,12364909654.11,36.89,1.52,0.05653710247349828,-80.48727272727274
sh600598,北大荒,11.92,0.49,4.287,11.91,11.92,11.43,11.35,11.96,11.2,17869342.0,209217395.0,21189944515.28,20.71,2.74,0.047451669595781995,77.30543103448274
sh600600,青岛啤酒,76.49,3.29,4.495,76.48,76.49,73.2,73.1,76.68,72.57,9561884.0,721899948.0,104347412314.12,22.95,3.71,0.09804766006316391,130.94999999999987
sh600601,方正科技,2.15,0.14,6.965,2.15,2.16,2.01,2.0,2.2,1.93,54254226.0,112468936.0,8966130567.05,62.84,2.36,-0.06926406926406932,-76.80444444444444
sh600602,云赛智联,8.65,0.5,6.135,8.64,8.65,8.15,8.0,8.88,7.56,35632075.0,292401180.0,11830375385.75,60.37,2.54,-0.10640495867768589,-202.6707142857143
sh600603,广汇物流,5.97,0.25,4.371,5.96,5.97,5.72,5.69,6.08,5.33,20340852.0,116867589.0,7346384401.469999,8.22,1.19,-0.08715596330275234,-61.06285714285714
sh600604,市北高新,3.89,0.22,5.995,3.88,3.89,3.67,3.6,3.99,3.49,15518514.0,57819999.0,7287155687.56,413.63,1.12,-0.08899297423887575,-1240.89
sh600605,汇通能源,14.98,-1.27,-7.815,14.98,14.99,16.25,14.63,15.51,14.63,8963763.0,132989557.0,3090110786.42,98.5,2.41,-0.27807228915662646,-116.39821934439499
sh600606,绿地控股,1.99,0.07,3.646,1.98,1.99,1.92,1.92,2.04,1.84,100539091.0,194619521.0,27967894444.86,-7.77,0.3,-0.05687203791469189,9.239999999999998
sh600609,金杯汽车,3.14,-0.06,-1.875,3.14,3.15,3.2,3.1,3.29,2.88,36990448.0,112531053.0,4117169752.1200004,20.17,3.66,-0.20707070707070704,-75.6375
sh600610,中毅达,4.55,-0.51,-10.079,0.0,4.55,5.06,4.55,4.78,4.55,52479766.0,239388817.0,4874299452.75,-68.9,51.87,-0.25653594771241833,92.5769759450172
sh600611,大众交通,2.45,0.07,2.941,2.45,2.46,2.38,2.35,2.52,2.27,29179805.0,69704341.0,5792101016.8,15.13,0.62,-0.11552346570397105,-8.146923076923079
sh600612,老凤祥,66.9,2.76,4.303,66.9,67.0,64.14,63.2,69.35,62.12,3742815.0,249790600.0,34996578411.600006,14.53,3.09,0.07833655705996143,-154.92331747919133
sh600613,神奇制药,5.27,0.18,3.536,5.27,5.28,5.09,4.85,5.43,4.65,11683400.0,58828119.0,2814557479.56,46.09,1.2,-0.1486268174474961,-149.7925
sh600615,丰华股份,8.05,0.08,1.004,8.04,8.05,7.97,7.89,8.4,7.17,6555337.0,50069206.0,1513565089.4,-1260.27,2.39,-0.12499999999999986,-675.1446428571429
sh600616,金枫酒业,4.71,0.21,4.667,4.71,4.72,4.5,4.15,4.75,4.15,12881774.0,56952052.0,3151013314.5,21.44,1.57,-0.14981949458483756,-14.293333333333335
sh600617,国新能源,3.04,0.1,3.401,3.04,3.05,2.94,2.85,3.12,2.72,23065959.0,66532057.0,4189102143.04,77.52,1.16,-0.14366197183098586,116.27999999999996
sh600618,氯碱化工,7.06,0.28,4.13,7.05,7.06,6.78,6.71,7.18,6.52,8274464.0,56517769.0,8164183830.559999,11.59,1.05,-0.11970074812967581,-51.17302305475504
sh600619,海立股份,4.71,0.06,1.29,4.71,4.72,4.65,4.58,4.86,4.26,19198745.0,87210084.0,5076292018.26,-44.26,0.85,-0.14207650273224048,48.54322580645161
sh600620,天宸股份,6.99,-0.45,-6.048,6.99,7.0,7.44,6.8,7.45,6.7,8890204.0,61347400.0,4799873019.87,50.94,2.49,-0.18053927315357554,-70.53230769230768
sh600621,华鑫股份,12.69,0.49,4.016,12.69,12.7,12.2,11.67,13.04,11.3,76303457.0,930101471.0,13462812015.48,24.74,1.74,-0.09227467811158804,-83.0557142857143
sh600622,光大嘉宝,2.46,-0.27,-9.89,0.0,2.46,2.73,2.66,2.81,2.46,119104390.0,303789714.0,3689226088.92,-7.7,0.57,-0.2090032154340836,9.24
sh600623,华谊集团,5.56,0.32,6.107,5.54,5.56,5.24,5.01,5.65,5.01,24992075.0,133654589.0,11850859764.88,13.84,0.54,-0.0779436152570482,-24.35139240506329
sh600624,复旦复华,4.08,-0.07,-1.687,4.08,4.09,4.15,3.91,4.26,3.74,14986521.0,58677356.0,2793625000.8,-150.5,3.24,-0.17575757575757578,155.5503355704698
sh600626,申达股份,2.49,-0.2,-7.435,2.48,2.49,2.69,2.57,2.66,2.42,33823700.0,83937336.0,3288654220.8300004,-12.46,1.0,-0.25225225225225223,2.199875598086124
sh600628,新世界,5.71,0.05,0.883,5.7,5.71,5.66,5.63,5.89,5.3,9909221.0,55107540.0,3693658442.64,115.58,0.87,-0.09365079365079364,-66.91473684210526
sh600629,华建集团,4.73,-0.48,-9.213,4.73,4.74,5.21,4.69,5.12,4.69,126445053.0,601673341.0,4590730059.740001,12.76,0.95,-0.33753501400560215,inf
sh600630,龙头股份,10.78,-0.8,-6.908,10.78,10.79,11.58,10.49,12.13,10.42,76696579.0,838199018.0,4580008015.66,-10.65,6.59,-0.2182741116751269,-15.035294117647059
sh600633,浙数文化,9.04,0.46,5.361,9.04,9.05,8.58,8.43,9.23,8.25,28732750.0,252307415.0,11442203927.919998,13.2,1.16,-0.023758099352051906,-270.6000000000005
sh600635,大众公用,2.77,0.18,6.95,2.76,2.77,2.59,2.6,2.81,2.54,25961839.0,69889238.0,8178244049.75,86.1,0.98,-0.028070175438596516,-41.57249647390691
sh600636,国新文化,8.71,-0.97,-10.021,8.71,8.72,9.68,8.8,9.49,8.71,44531509.0,394019001.0,3820526545.4200006,34.82,1.42,-0.19871205151793914,-26.51593827062286
sh600637,东方明珠,6.75,0.5,8.0,6.74,6.75,6.25,6.2,6.76,6.05,43770526.0,281320278.0,23047876356.75,32.71,0.77,-0.01171303074670572,-36.1320702811245
sh600638,新黄浦,3.88,-0.22,-5.366,3.87,3.88,4.1,3.81,4.05,3.69,29542549.0,112128465.0,2612779529.68,43.48,0.59,-0.20328542094455856,-89.42423173803526
sh600639,浦东金桥,12.27,-1.36,-9.978,0.0,12.27,13.63,12.27,12.83,12.27,56066045.0,690338156.0,13772006197.109999,7.14,0.98,-0.056153846153846186,-294.1435897435905
sh600640,国脉文化,8.37,-0.8,-8.724,8.36,8.37,9.17,8.33,8.75,8.25,25492299.0,212842818.0,6659975017.799999,-102.24,1.67,-0.22928176795580113,231.53443548387096
sh600641,万业企业,10.57,0.75,7.637,10.56,10.57,9.82,9.68,10.69,9.16,24550870.0,245516958.0,9836758254.4,17.09,1.17,-0.11176470588235295,169.46558752997595
sh600642,申能股份,7.43,0.07,0.951,7.42,7.43,7.36,7.29,7.51,7.19,44176576.0,325878748.0,36364890668.18,14.77,1.11,0.024827586206896513,-50.25010869565217
sh600643,爱建集团,4.32,0.32,8.0,4.31,4.32,4.0,3.92,4.36,3.83,28098440.0,115561345.0,7006704992.64,22.33,0.55,-0.08668076109936577,-38.51115942028985
sh600644,乐山电力,4.76,-0.1,-2.058,4.75,4.76,4.86,4.5,4.96,4.38,12179556.0,56225210.0,2562787136.8399997,84.27,1.38,-0.19865319865319875,-210.81979381443293
sh600645,中源协和,14.57,1.19,8.894,14.56,14.57,13.38,13.32,14.72,12.88,13801926.0,192668179.0,6818015327.3,47.81,1.84,-0.05878552971576228,-175.3033333333333
sh600648,外高桥,9.03,0.08,0.894,9.03,9.04,8.95,8.55,9.2,8.1,19779964.0,171526849.0,10252202589.72,9.67,0.84,-0.10858835143139203,30.86961538461537
sh600649,城投控股,3.33,0.14,4.389,3.32,3.33,3.19,3.14,3.39,3.03,32346986.0,103730632.0,8423486861.22,10.46,0.41,-0.07242339832869076,-75.31200000000001
sh600650,锦江在线,6.87,-0.29,-4.05,6.87,6.88,7.16,6.8,7.31,6.44,10540730.0,71013743.0,3789561435.09,32.2,0.98,-0.28808290155440414,10.748450704225354
sh600651,飞乐音响,2.6,0.09,3.586,2.6,2.61,2.51,2.5,2.68,2.32,23390256.0,58305533.0,6518272839.0,531.26,2.72,-0.1475409836065573,-315.27232786885247
sh600653,申华控股,1.42,0.05,3.65,1.42,1.43,1.37,1.36,1.45,1.24,29620559.0,39963522.0,2763860050.14,-12.64,3.05,-0.1234567901234569,2.438289353958144
sh600655,豫园股份,6.53,0.37,6.006,6.52,6.53,6.16,6.1,6.54,6.07,31411474.0,199398752.0,25441504614.09,4.65,0.7,0.04815409309791329,251.0999999999998
sh600657,信达地产,3.16,0.09,2.932,3.15,3.16,3.07,2.98,3.22,2.79,43325317.0,129348813.0,9011936360.2,24.29,0.37,-0.0971428571428571,-70.441
sh600658,电子城,3.2,-0.11,-3.323,3.2,3.21,3.31,3.18,3.39,2.98,22260713.0,69756852.0,3579472144.0,6.62,0.47,-0.1773778920308483,0.3972
sh600660,福耀玻璃,40.66,-0.01,-0.025,40.66,40.67,40.67,40.66,41.54,40.19,16289864.0,663496547.0,106112172011.12,21.31,3.53,0.06691157176594062,44.42593220338982
sh600661,昂立教育,6.64,-0.01,-0.15,6.62,6.64,6.65,6.06,6.75,5.99,24394641.0,152043615.0,1902684231.1999998,-21.9,8.38,-0.18125770653514178,11.959574468085105
sh600662,外服控股,4.05,0.23,6.021,4.05,4.06,3.82,3.8,4.19,3.63,17686617.0,69122893.0,9249032182.5,14.97,2.24,-0.08783783783783795,-65.36759831460674
sh600663,陆家嘴,8.65,0.6,7.453,8.64,8.65,8.05,8.04,8.7,7.82,15784649.0,130825176.0,41631857103.05,51.36,1.85,-0.04419889502762434,-68.62985619607352
sh600664,哈药股份,2.58,0.08,3.2,2.58,2.59,2.5,2.48,2.63,2.41,63703387.0,160951303.0,6504899758.08,10.53,1.41,-0.09473684210526316,39.48749999999999
sh600665,天地源,2.38,-0.26,-9.848,2.38,2.39,2.64,2.47,2.49,2.38,25010400.0,60067088.0,2056611599.98,8.19,0.48,-0.2562500000000001,-90.19340909090916
sh600667,太极实业,5.2,0.37,7.66,5.19,5.2,4.83,4.75,5.27,4.7,56242207.0,281482030.0,10952188925.6,36.79,1.41,-0.063063063063063,-20.281666666666666
sh600668,尖峰集团,8.56,0.3,3.632,8.55,8.56,8.26,8.23,8.83,7.94,5046307.0,42138332.0,2945357567.6800003,12.3,0.57,-0.13096446700507605,-17.89817945383615
sh600673,东阳光,6.95,0.43,6.595,6.95,6.96,6.52,6.47,7.02,6.41,20155215.0,136232459.0,20946426100.05,64.09,2.1,0.12277867528271401,132.75785714285712
sh600674,川投能源,15.58,-0.01,-0.064,15.58,15.64,15.59,15.5,15.89,15.5,31918084.0,501546907.0,75946374380.24,17.26,2.16,0.003219575016097921,127.61111814345992
sh600675,中华企业,2.9,-0.12,-3.974,2.9,2.91,3.02,2.93,3.08,2.73,187067971.0,538994726.0,17678792230.8,14.52,1.17,-0.22666666666666668,-14.980952380952381
